State,Year,Month,Condition,BehavioralHealthService,ServiceCount,RatePer1000Beneficiaries,DataQuality
Virgin Islands,2020,202003,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202003,Mental health disorder,Telehealth,25,0.8,
Virgin Islands,2020,202003,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202004,Mental health disorder,Emergency department,22,0.7,
Virgin Islands,2020,202004,Substance use disorder,Emergency department,14,0.5,
Virgin Islands,2020,202004,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2020,202004,Substance use disorder,Inpatient,11,0.4,
Virgin Islands,2020,202004,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202004,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2020,202004,Mental health disorder,Outpatient,188,6.2,
Virgin Islands,2020,202004,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202004,Mental health disorder,Telehealth,75,2.5,
Virgin Islands,2020,202004,Substance use disorder,Telehealth,12,0.4,
Virgin Islands,2020,202005,Mental health disorder,Emergency department,30,1,
Virgin Islands,2020,202005,Substance use disorder,Emergency department,18,0.6,
Virgin Islands,2020,202005,Mental health disorder,Inpatient,13,0.4,
Virgin Islands,2020,202005,Substance use disorder,Inpatient,21,0.7,
Virgin Islands,2020,202005,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202005,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2020,202005,Mental health disorder,Outpatient,219,7.2,
Virgin Islands,2020,202005,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202005,Mental health disorder,Telehealth,95,3.1,
Virgin Islands,2020,202005,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202006,Mental health disorder,Emergency department,41,1.3,
Virgin Islands,2020,202006,Substance use disorder,Emergency department,12,0.4,
Virgin Islands,2020,202006,Mental health disorder,Inpatient,18,0.6,
Virgin Islands,2020,202006,Substance use disorder,Inpatient,21,0.7,
Virgin Islands,2020,202006,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202006,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2020,202006,Mental health disorder,Outpatient,273,8.9,
Virgin Islands,2020,202006,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202006,Mental health disorder,Telehealth,80,2.6,
Virgin Islands,2020,202006,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202007,Mental health disorder,Emergency department,30,1,
Virgin Islands,2020,202007,Substance use disorder,Emergency department,15,0.5,
Virgin Islands,2020,202007,Mental health disorder,Inpatient,22,0.7,
Virgin Islands,2020,202007,Substance use disorder,Inpatient,26,0.8,
Virgin Islands,2020,202007,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202007,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2020,202007,Mental health disorder,Outpatient,209,6.8,
Virgin Islands,2020,202007,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202007,Mental health disorder,Telehealth,95,3.1,
Virgin Islands,2020,202007,Substance use disorder,Telehealth,11,0.4,
Virgin Islands,2020,202008,Mental health disorder,Emergency department,34,1.1,
Virgin Islands,2020,202008,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2020,202008,Mental health disorder,Inpatient,14,0.5,
Virgin Islands,2020,202008,Substance use disorder,Inpatient,19,0.6,
Virgin Islands,2020,202008,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202008,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2020,202008,Mental health disorder,Outpatient,277,8.9,
Virgin Islands,2020,202008,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202008,Mental health disorder,Telehealth,109,3.5,
Virgin Islands,2020,202008,Substance use disorder,Telehealth,11,0.4,
Virgin Islands,2020,202009,Mental health disorder,Emergency department,21,0.7,
Virgin Islands,2020,202009,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2020,202009,Mental health disorder,Inpatient,24,0.8,
Virgin Islands,2020,202009,Substance use disorder,Inpatient,16,0.5,
Virgin Islands,2020,202009,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202009,Substance use disorder,Intensive outpatient/Partial hospitalization,12,0.4,
Virgin Islands,2020,202009,Mental health disorder,Outpatient,342,10.9,
Virgin Islands,2020,202009,Substance use disorder,Outpatient,11,0.4,
Virgin Islands,2020,202009,Mental health disorder,Telehealth,88,2.8,
Virgin Islands,2020,202009,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202010,Mental health disorder,Emergency department,22,0.7,
Virgin Islands,2020,202010,Substance use disorder,Emergency department,17,0.5,
Virgin Islands,2020,202010,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2020,202010,Substance use disorder,Inpatient,21,0.7,
Virgin Islands,2020,202010,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202010,Substance use disorder,Intensive outpatient/Partial hospitalization,15,0.5,
Virgin Islands,2020,202010,Mental health disorder,Outpatient,365,11.6,
Virgin Islands,2020,202010,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202010,Mental health disorder,Telehealth,72,2.3,
Virgin Islands,2020,202010,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202011,Mental health disorder,Emergency department,29,0.9,
Virgin Islands,2020,202011,Substance use disorder,Emergency department,18,0.6,
Virgin Islands,2020,202011,Mental health disorder,Inpatient,15,0.5,
Virgin Islands,2020,202011,Substance use disorder,Inpatient,11,0.3,
Virgin Islands,2020,202011,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202011,Substance use disorder,Intensive outpatient/Partial hospitalization,14,0.4,
Virgin Islands,2020,202011,Mental health disorder,Outpatient,332,10.5,
Virgin Islands,2020,202011,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202011,Mental health disorder,Telehealth,77,2.4,
Virgin Islands,2020,202011,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2020,202012,Mental health disorder,Emergency department,26,0.8,
Virgin Islands,2020,202012,Substance use disorder,Emergency department,12,0.4,
Virgin Islands,2020,202012,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2020,202012,Substance use disorder,Inpatient,15,0.5,
Virgin Islands,2020,202012,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2020,202012,Substance use disorder,Intensive outpatient/Partial hospitalization,14,0.4,
Virgin Islands,2020,202012,Mental health disorder,Outpatient,341,10.7,
Virgin Islands,2020,202012,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2020,202012,Mental health disorder,Telehealth,139,4.4,
Virgin Islands,2020,202012,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202101,Mental health disorder,Emergency department,33,1,
Virgin Islands,2021,202101,Substance use disorder,Emergency department,13,0.4,
Virgin Islands,2021,202101,Mental health disorder,Inpatient,18,0.6,
Virgin Islands,2021,202101,Substance use disorder,Inpatient,18,0.6,
Virgin Islands,2021,202101,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202101,Substance use disorder,Intensive outpatient/Partial hospitalization,DS,DS,
Virgin Islands,2021,202101,Mental health disorder,Outpatient,381,11.7,
Virgin Islands,2021,202101,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2021,202101,Mental health disorder,Telehealth,100,3.1,
Virgin Islands,2021,202101,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202102,Mental health disorder,Emergency department,20,0.6,
Virgin Islands,2021,202102,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202102,Mental health disorder,Inpatient,13,0.4,
Virgin Islands,2021,202102,Substance use disorder,Inpatient,11,0.3,
Virgin Islands,2021,202102,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202102,Substance use disorder,Intensive outpatient/Partial hospitalization,16,0.5,
Virgin Islands,2021,202102,Mental health disorder,Outpatient,398,12.2,
Virgin Islands,2021,202102,Substance use disorder,Outpatient,11,0.3,
Virgin Islands,2021,202102,Mental health disorder,Telehealth,99,3,
Virgin Islands,2021,202102,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202103,Mental health disorder,Emergency department,20,0.6,
Virgin Islands,2021,202103,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202103,Mental health disorder,Inpatient,11,0.3,
Virgin Islands,2021,202103,Substance use disorder,Inpatient,18,0.5,
Virgin Islands,2021,202103,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202103,Substance use disorder,Intensive outpatient/Partial hospitalization,17,0.5,
Virgin Islands,2021,202103,Mental health disorder,Outpatient,474,14.4,
Virgin Islands,2021,202103,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2021,202103,Mental health disorder,Telehealth,134,4.1,
Virgin Islands,2021,202103,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202104,Mental health disorder,Emergency department,21,0.6,
Virgin Islands,2021,202104,Substance use disorder,Emergency department,13,0.4,
Virgin Islands,2021,202104,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2021,202104,Substance use disorder,Inpatient,11,0.3,
Virgin Islands,2021,202104,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202104,Substance use disorder,Intensive outpatient/Partial hospitalization,11,0.3,
Virgin Islands,2021,202104,Mental health disorder,Outpatient,491,14.9,
Virgin Islands,2021,202104,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2021,202104,Mental health disorder,Telehealth,108,3.3,
Virgin Islands,2021,202104,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202105,Mental health disorder,Emergency department,24,0.7,
Virgin Islands,2021,202105,Substance use disorder,Emergency department,20,0.6,
Virgin Islands,2021,202105,Mental health disorder,Inpatient,11,0.3,
Virgin Islands,2021,202105,Substance use disorder,Inpatient,12,0.4,
Virgin Islands,2021,202105,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202105,Substance use disorder,Intensive outpatient/Partial hospitalization,24,0.7,
Virgin Islands,2021,202105,Mental health disorder,Outpatient,573,17.3,
Virgin Islands,2021,202105,Substance use disorder,Outpatient,DS,DS,
Virgin Islands,2021,202105,Mental health disorder,Telehealth,111,3.4,
Virgin Islands,2021,202105,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202106,Mental health disorder,Emergency department,26,0.8,
Virgin Islands,2021,202106,Substance use disorder,Emergency department,11,0.3,
Virgin Islands,2021,202106,Mental health disorder,Inpatient,20,0.6,
Virgin Islands,2021,202106,Substance use disorder,Inpatient,12,0.4,
Virgin Islands,2021,202106,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202106,Substance use disorder,Intensive outpatient/Partial hospitalization,17,0.5,
Virgin Islands,2021,202106,Mental health disorder,Outpatient,578,17.4,
Virgin Islands,2021,202106,Substance use disorder,Outpatient,12,0.4,
Virgin Islands,2021,202106,Mental health disorder,Telehealth,146,4.4,
Virgin Islands,2021,202106,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202107,Mental health disorder,Emergency department,28,0.8,
Virgin Islands,2021,202107,Substance use disorder,Emergency department,14,0.4,
Virgin Islands,2021,202107,Mental health disorder,Inpatient,17,0.5,
Virgin Islands,2021,202107,Substance use disorder,Inpatient,13,0.4,
Virgin Islands,2021,202107,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202107,Substance use disorder,Intensive outpatient/Partial hospitalization,17,0.5,
Virgin Islands,2021,202107,Mental health disorder,Outpatient,568,17.1,
Virgin Islands,2021,202107,Substance use disorder,Outpatient,14,0.4,
Virgin Islands,2021,202107,Mental health disorder,Telehealth,130,3.9,
Virgin Islands,2021,202107,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202108,Mental health disorder,Emergency department,20,0.6,
Virgin Islands,2021,202108,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202108,Mental health disorder,Inpatient,17,0.5,
Virgin Islands,2021,202108,Substance use disorder,Inpatient,15,0.4,
Virgin Islands,2021,202108,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202108,Substance use disorder,Intensive outpatient/Partial hospitalization,26,0.8,
Virgin Islands,2021,202108,Mental health disorder,Outpatient,586,17.5,
Virgin Islands,2021,202108,Substance use disorder,Outpatient,16,0.5,
Virgin Islands,2021,202108,Mental health disorder,Telehealth,150,4.5,
Virgin Islands,2021,202108,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202109,Mental health disorder,Emergency department,30,0.9,
Virgin Islands,2021,202109,Substance use disorder,Emergency department,14,0.4,
Virgin Islands,2021,202109,Mental health disorder,Inpatient,12,0.4,
Virgin Islands,2021,202109,Substance use disorder,Inpatient,11,0.3,
Virgin Islands,2021,202109,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202109,Substance use disorder,Intensive outpatient/Partial hospitalization,25,0.7,
Virgin Islands,2021,202109,Mental health disorder,Outpatient,629,18.7,
Virgin Islands,2021,202109,Substance use disorder,Outpatient,24,0.7,
Virgin Islands,2021,202109,Mental health disorder,Telehealth,119,3.5,
Virgin Islands,2021,202109,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202110,Mental health disorder,Emergency department,30,0.9,
Virgin Islands,2021,202110,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202110,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2021,202110,Substance use disorder,Inpatient,DS,DS,
Virgin Islands,2021,202110,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202110,Substance use disorder,Intensive outpatient/Partial hospitalization,28,0.8,
Virgin Islands,2021,202110,Mental health disorder,Outpatient,641,19,
Virgin Islands,2021,202110,Substance use disorder,Outpatient,21,0.6,
Virgin Islands,2021,202110,Mental health disorder,Telehealth,142,4.2,
Virgin Islands,2021,202110,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202111,Mental health disorder,Emergency department,DS,DS,
Virgin Islands,2021,202111,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202111,Mental health disorder,Inpatient,14,0.4,
Virgin Islands,2021,202111,Substance use disorder,Inpatient,11,0.3,
Virgin Islands,2021,202111,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202111,Substance use disorder,Intensive outpatient/Partial hospitalization,19,0.6,
Virgin Islands,2021,202111,Mental health disorder,Outpatient,567,16.8,
Virgin Islands,2021,202111,Substance use disorder,Outpatient,20,0.6,
Virgin Islands,2021,202111,Mental health disorder,Telehealth,131,3.9,
Virgin Islands,2021,202111,Substance use disorder,Telehealth,DS,DS,
Virgin Islands,2021,202112,Mental health disorder,Emergency department,11,0.3,
Virgin Islands,2021,202112,Substance use disorder,Emergency department,DS,DS,
Virgin Islands,2021,202112,Mental health disorder,Inpatient,DS,DS,
Virgin Islands,2021,202112,Substance use disorder,Inpatient,DS,DS,
Virgin Islands,2021,202112,Mental health disorder,Intensive outpatient/Partial hospitalization,0,0,
Virgin Islands,2021,202112,Substance use disorder,Intensive outpatient/Partial hospitalization,21,0.6,
Virgin Islands,2021,202112,Mental health disorder,Outpatient,467,13.8,
Virgin Islands,2021,202112,Substance use disorder,Outpatient,13,0.4,
Virgin Islands,2021,202112,Mental health disorder,Telehealth,129,3.8,
Virgin Islands,2021,202112,Substance use disorder,Telehealth,DS,DS,
Virginia,2018,201801,Mental health disorder,Emergency department,"3,647",2.9,
Virginia,2018,201801,Substance use disorder,Emergency department,"1,771",1.4,
Virginia,2018,201801,Mental health disorder,Inpatient,"2,752",2.2,
Virginia,2018,201801,Substance use disorder,Inpatient,"3,475",2.8,
Virginia,2018,201801,Mental health disorder,Intensive outpatient/Partial hospitalization,"143,309",114.8,
Virginia,2018,201801,Substance use disorder,Intensive outpatient/Partial hospitalization,"12,602",10.1,
Virginia,2018,201801,Mental health disorder,Outpatient,"126,877",101.7,
Virginia,2018,201801,Substance use disorder,Outpatient,"3,241",2.6,
Virginia,2018,201801,Mental health disorder,Telehealth,284,0.2,
Virginia,2018,201801,Substance use disorder,Telehealth,57,0,
Virginia,2018,201802,Mental health disorder,Emergency department,"3,493",2.8,
Virginia,2018,201802,Substance use disorder,Emergency department,"1,720",1.4,
Virginia,2018,201802,Mental health disorder,Inpatient,"2,543",2,
Virginia,2018,201802,Substance use disorder,Inpatient,"3,032",2.4,
Virginia,2018,201802,Mental health disorder,Intensive outpatient/Partial hospitalization,"167,499",133.9,
Virginia,2018,201802,Substance use disorder,Intensive outpatient/Partial hospitalization,"13,037",10.4,
Virginia,2018,201802,Mental health disorder,Outpatient,"127,654",102,
Virginia,2018,201802,Substance use disorder,Outpatient,"3,334",2.7,
Virginia,2018,201802,Mental health disorder,Telehealth,285,0.2,
Virginia,2018,201802,Substance use disorder,Telehealth,60,0,
Virginia,2018,201803,Mental health disorder,Emergency department,"3,924",3.1,
Virginia,2018,201803,Substance use disorder,Emergency department,"1,803",1.4,
Virginia,2018,201803,Mental health disorder,Inpatient,"2,635",2.1,
Virginia,2018,201803,Substance use disorder,Inpatient,"3,188",2.5,
Virginia,2018,201803,Mental health disorder,Intensive outpatient/Partial hospitalization,"165,078",131.8,
Virginia,2018,201803,Substance use disorder,Intensive outpatient/Partial hospitalization,"14,507",11.6,
Virginia,2018,201803,Mental health disorder,Outpatient,"135,171",107.9,
Virginia,2018,201803,Substance use disorder,Outpatient,"3,697",3,
Virginia,2018,201803,Mental health disorder,Telehealth,552,0.4,
Virginia,2018,201803,Substance use disorder,Telehealth,114,0.1,
Virginia,2018,201804,Mental health disorder,Emergency department,"4,001",3.2,
Virginia,2018,201804,Substance use disorder,Emergency department,"1,788",1.4,
Virginia,2018,201804,Mental health disorder,Inpatient,"2,840",2.3,
Virginia,2018,201804,Substance use disorder,Inpatient,"3,419",2.7,
Virginia,2018,201804,Mental health disorder,Intensive outpatient/Partial hospitalization,"164,729",131.1,
Virginia,2018,201804,Substance use disorder,Intensive outpatient/Partial hospitalization,"14,905",11.9,
Virginia,2018,201804,Mental health disorder,Outpatient,"138,070",109.9,
Virginia,2018,201804,Substance use disorder,Outpatient,"4,212",3.4,
Virginia,2018,201804,Mental health disorder,Telehealth,789,0.6,
Virginia,2018,201804,Substance use disorder,Telehealth,77,0.1,
Virginia,2018,201805,Mental health disorder,Emergency department,"4,248",3.4,
Virginia,2018,201805,Substance use disorder,Emergency department,"2,005",1.6,
Virginia,2018,201805,Mental health disorder,Inpatient,"3,332",2.6,
Virginia,2018,201805,Substance use disorder,Inpatient,"3,786",3,
Virginia,2018,201805,Mental health disorder,Intensive outpatient/Partial hospitalization,"186,946",148.4,
Virginia,2018,201805,Substance use disorder,Intensive outpatient/Partial hospitalization,"18,194",14.4,
Virginia,2018,201805,Mental health disorder,Outpatient,"144,367",114.6,
Virginia,2018,201805,Substance use disorder,Outpatient,"4,564",3.6,
Virginia,2018,201805,Mental health disorder,Telehealth,854,0.7,
Virginia,2018,201805,Substance use disorder,Telehealth,54,0,
Virginia,2018,201806,Mental health disorder,Emergency department,"3,810",3,
Virginia,2018,201806,Substance use disorder,Emergency department,"2,008",1.6,
Virginia,2018,201806,Mental health disorder,Inpatient,"3,242",2.6,
Virginia,2018,201806,Substance use disorder,Inpatient,"3,564",2.8,
Virginia,2018,201806,Mental health disorder,Intensive outpatient/Partial hospitalization,"107,966",85.5,
Virginia,2018,201806,Substance use disorder,Intensive outpatient/Partial hospitalization,"17,215",13.6,
Virginia,2018,201806,Mental health disorder,Outpatient,"125,374",99.3,
Virginia,2018,201806,Substance use disorder,Outpatient,"3,798",3,
Virginia,2018,201806,Mental health disorder,Telehealth,643,0.5,
Virginia,2018,201806,Substance use disorder,Telehealth,103,0.1,
Virginia,2018,201807,Mental health disorder,Emergency department,"3,912",3.1,
Virginia,2018,201807,Substance use disorder,Emergency department,"1,924",1.5,
Virginia,2018,201807,Mental health disorder,Inpatient,"3,179",2.5,
Virginia,2018,201807,Substance use disorder,Inpatient,"3,637",2.9,
Virginia,2018,201807,Mental health disorder,Intensive outpatient/Partial hospitalization,"97,060",76.7,
Virginia,2018,201807,Substance use disorder,Intensive outpatient/Partial hospitalization,"18,063",14.3,
Virginia,2018,201807,Mental health disorder,Outpatient,"123,663",97.7,
Virginia,2018,201807,Substance use disorder,Outpatient,"3,990",3.2,
Virginia,2018,201807,Mental health disorder,Telehealth,649,0.5,
Virginia,2018,201807,Substance use disorder,Telehealth,72,0.1,
Virginia,2018,201808,Mental health disorder,Emergency department,"3,964",3.1,
Virginia,2018,201808,Substance use disorder,Emergency department,"1,992",1.6,
Virginia,2018,201808,Mental health disorder,Inpatient,"3,211",2.5,
Virginia,2018,201808,Substance use disorder,Inpatient,"3,537",2.8,
Virginia,2018,201808,Mental health disorder,Intensive outpatient/Partial hospitalization,"110,731",87.2,
Virginia,2018,201808,Substance use disorder,Intensive outpatient/Partial hospitalization,"19,450",15.3,
Virginia,2018,201808,Mental health disorder,Outpatient,"134,170",105.6,
Virginia,2018,201808,Substance use disorder,Outpatient,"4,445",3.5,
Virginia,2018,201808,Mental health disorder,Telehealth,800,0.6,
Virginia,2018,201808,Substance use disorder,Telehealth,111,0.1,
Virginia,2018,201809,Mental health disorder,Emergency department,"4,115",3.2,
Virginia,2018,201809,Substance use disorder,Emergency department,"2,047",1.6,
Virginia,2018,201809,Mental health disorder,Inpatient,"2,926",2.3,
Virginia,2018,201809,Substance use disorder,Inpatient,"3,220",2.5,
Virginia,2018,201809,Mental health disorder,Intensive outpatient/Partial hospitalization,"124,095",97.6,
Virginia,2018,201809,Substance use disorder,Intensive outpatient/Partial hospitalization,"16,659",13.1,
Virginia,2018,201809,Mental health disorder,Outpatient,"115,452",90.8,
Virginia,2018,201809,Substance use disorder,Outpatient,"3,994",3.1,
Virginia,2018,201809,Mental health disorder,Telehealth,607,0.5,
Virginia,2018,201809,Substance use disorder,Telehealth,111,0.1,
Virginia,2018,201810,Mental health disorder,Emergency department,"4,325",3.4,
Virginia,2018,201810,Substance use disorder,Emergency department,"2,154",1.7,
Virginia,2018,201810,Mental health disorder,Inpatient,"3,108",2.4,
Virginia,2018,201810,Substance use disorder,Inpatient,"3,553",2.8,
Virginia,2018,201810,Mental health disorder,Intensive outpatient/Partial hospitalization,"160,585",125.7,
Virginia,2018,201810,Substance use disorder,Intensive outpatient/Partial hospitalization,"19,280",15.1,
Virginia,2018,201810,Mental health disorder,Outpatient,"140,498",110,
Virginia,2018,201810,Substance use disorder,Outpatient,"4,915",3.8,
Virginia,2018,201810,Mental health disorder,Telehealth,676,0.5,
Virginia,2018,201810,Substance use disorder,Telehealth,160,0.1,
Virginia,2018,201811,Mental health disorder,Emergency department,"3,841",3,
Virginia,2018,201811,Substance use disorder,Emergency department,"1,849",1.4,
Virginia,2018,201811,Mental health disorder,Inpatient,"2,759",2.1,
Virginia,2018,201811,Substance use disorder,Inpatient,"3,079",2.4,
Virginia,2018,201811,Mental health disorder,Intensive outpatient/Partial hospitalization,"131,219",101.6,
Virginia,2018,201811,Substance use disorder,Intensive outpatient/Partial hospitalization,"17,414",13.5,
Virginia,2018,201811,Mental health disorder,Outpatient,"121,614",94.2,
Virginia,2018,201811,Substance use disorder,Outpatient,"4,321",3.3,
Virginia,2018,201811,Mental health disorder,Telehealth,631,0.5,
Virginia,2018,201811,Substance use disorder,Telehealth,147,0.1,
Virginia,2018,201812,Mental health disorder,Emergency department,"3,529",2.7,
Virginia,2018,201812,Substance use disorder,Emergency department,"1,796",1.4,
Virginia,2018,201812,Mental health disorder,Inpatient,"2,226",1.7,
Virginia,2018,201812,Substance use disorder,Inpatient,"2,744",2.1,
Virginia,2018,201812,Mental health disorder,Intensive outpatient/Partial hospitalization,"95,142",72.9,
Virginia,2018,201812,Substance use disorder,Intensive outpatient/Partial hospitalization,"15,163",11.6,
Virginia,2018,201812,Mental health disorder,Outpatient,"102,570",78.6,
Virginia,2018,201812,Substance use disorder,Outpatient,"3,560",2.7,
Virginia,2018,201812,Mental health disorder,Telehealth,577,0.4,
Virginia,2018,201812,Substance use disorder,Telehealth,157,0.1,
Virginia,2019,201901,Mental health disorder,Emergency department,"5,958",4.2,
Virginia,2019,201901,Substance use disorder,Emergency department,"3,861",2.7,
Virginia,2019,201901,Mental health disorder,Inpatient,"4,423",3.1,
Virginia,2019,201901,Substance use disorder,Inpatient,"5,069",3.6,
Virginia,2019,201901,Mental health disorder,Intensive outpatient/Partial hospitalization,"141,169",100.5,
Virginia,2019,201901,Substance use disorder,Intensive outpatient/Partial hospitalization,"22,992",16.4,
Virginia,2019,201901,Mental health disorder,Outpatient,"147,514",105,
Virginia,2019,201901,Substance use disorder,Outpatient,"6,040",4.3,
Virginia,2019,201901,Mental health disorder,Telehealth,861,0.6,
Virginia,2019,201901,Substance use disorder,Telehealth,237,0.2,
Virginia,2019,201902,Mental health disorder,Emergency department,"5,509",3.9,
Virginia,2019,201902,Substance use disorder,Emergency department,"3,855",2.7,
Virginia,2019,201902,Mental health disorder,Inpatient,"3,901",2.8,
Virginia,2019,201902,Substance use disorder,Inpatient,"4,572",3.2,
Virginia,2019,201902,Mental health disorder,Intensive outpatient/Partial hospitalization,"141,665",99.9,
Virginia,2019,201902,Substance use disorder,Intensive outpatient/Partial hospitalization,"23,414",16.5,
Virginia,2019,201902,Mental health disorder,Outpatient,"136,287",96.1,
Virginia,2019,201902,Substance use disorder,Outpatient,"5,887",4.2,
Virginia,2019,201902,Mental health disorder,Telehealth,788,0.6,
Virginia,2019,201902,Substance use disorder,Telehealth,204,0.1,
Virginia,2019,201903,Mental health disorder,Emergency department,"6,270",4.4,
Virginia,2019,201903,Substance use disorder,Emergency department,"4,648",3.3,
Virginia,2019,201903,Mental health disorder,Inpatient,"4,374",3.1,
Virginia,2019,201903,Substance use disorder,Inpatient,"5,058",3.5,
Virginia,2019,201903,Mental health disorder,Intensive outpatient/Partial hospitalization,"155,343",108.7,
Virginia,2019,201903,Substance use disorder,Intensive outpatient/Partial hospitalization,"26,944",18.9,
Virginia,2019,201903,Mental health disorder,Outpatient,"148,032",103.6,
Virginia,2019,201903,Substance use disorder,Outpatient,"6,529",4.6,
Virginia,2019,201903,Mental health disorder,Telehealth,939,0.7,
Virginia,2019,201903,Substance use disorder,Telehealth,266,0.2,
Virginia,2019,201904,Mental health disorder,Emergency department,"6,278",4.4,
Virginia,2019,201904,Substance use disorder,Emergency department,"4,722",3.3,
Virginia,2019,201904,Mental health disorder,Inpatient,"4,445",3.1,
Virginia,2019,201904,Substance use disorder,Inpatient,"5,108",3.5,
Virginia,2019,201904,Mental health disorder,Intensive outpatient/Partial hospitalization,"150,543",104.4,
Virginia,2019,201904,Substance use disorder,Intensive outpatient/Partial hospitalization,"29,031",20.1,
Virginia,2019,201904,Mental health disorder,Outpatient,"155,473",107.9,
Virginia,2019,201904,Substance use disorder,Outpatient,"7,373",5.1,
Virginia,2019,201904,Mental health disorder,Telehealth,911,0.6,
Virginia,2019,201904,Substance use disorder,Telehealth,304,0.2,
Virginia,2019,201905,Mental health disorder,Emergency department,"6,586",4.5,
Virginia,2019,201905,Substance use disorder,Emergency department,"5,265",3.6,
Virginia,2019,201905,Mental health disorder,Inpatient,"4,631",3.2,
Virginia,2019,201905,Substance use disorder,Inpatient,"5,347",3.7,
